date,code1,code2,cus1,cus2,cus3,ieFlag,entryCount,passTime,totalTime,influence,contribute
2019-7-1,3712,37AG,海沧海关,海沧海关,海沧海关,I,60,65.4,74.02,,
2019-8-1,3712,37AG,海沧海关,海沧海关,海沧海关,I,47,38.39,53.87,,
2019-9-1,3712,37AG,海沧海关,海沧海关,海沧海关,I,33,3.00760101,27.17132997,,
2019-10-1,3712,37AG,海沧海关,海沧海关,海沧海关,I,32,28.79907118,29.19060764,,
2019-11-1,3712,37AG,海沧海关,海沧海关,海沧海关,I,54,8.362433128,38.80678498,,
2019-12-1,3712,37AG,海沧海关,海沧海关,海沧海关,I,88,14.1024053,64.67789141,,
2015-9-1,3710,37AH,驻高崎办事处,高崎海关,高崎海关,I,1,0.94,0,,
2015-10-1,3710,37AH,驻高崎办事处,高崎海关,高崎海关,I,12,7.63,0,,
2015-11-1,3710,37AH,驻高崎办事处,高崎海关,高崎海关,I,35,11.08,0,,
2015-12-1,3710,37AH,驻高崎办事处,高崎海关,高崎海关,I,11,29.88,0,,
2016-10-1,3710,37AH,驻高崎办事处,高崎海关,高崎海关,I,35,11.79,0,,
2016-11-1,3710,37AH,驻高崎办事处,高崎海关,高崎海关,I,137,12.3,0,,
2016-12-1,3710,37AH,驻高崎办事处,高崎海关,高崎海关,I,20,9.9,0,,
2017-5-1,3710,37AH,厦高崎办,高崎海关,高崎海关,I,1,5.11,0,,
2017-7-1,3710,37AH,厦高崎办,高崎海关,高崎海关,I,2,34.55,0,,
2017-8-1,3710,37AH,厦高崎办,高崎海关,高崎海关,I,31,12.28,0,,
2017-9-1,3710,37AH,厦高崎办,高崎海关,高崎海关,I,11,2.55,0,,
2018-7-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,1,24.13,99.79,,
2018-12-1,3710,37AH,厦高崎办,高崎海关,高崎海关,I,1,73.12,0,,
2019-2-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,1,24.23,694.21,,
2019-4-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,2,11.47,347.91,,
2019-6-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,1,18.6,123.33,,
2019-7-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,1,4.91,686.3,,
2019-8-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,8,9.22,114.39,,
2019-9-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,1,0.108333333,14.5075,,
2019-10-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,1,0,0,,
2019-11-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,4,12.28486111,186.3105556,,
2019-12-1,3710,37AH,高崎海关,高崎海关,高崎海关,I,1,0.073055556,7.122222222,,
2014-1-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8011,63.84,0,,
2014-2-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,5805,53.43,0,,
2014-3-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7955,55.06,0,,
2014-4-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7950,74.91,0,,
2014-5-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8821,60.63,0,,
2014-6-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7980,28.82,0,,
2014-7-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8286,26.57,0,,
2014-8-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7263,28.13,0,,
2014-9-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7831,31.82,0,,
2014-10-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6816,30.6,0,,
2014-11-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7064,28.02,0,,
2014-12-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7917,24.45,0,,
2015-1-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7657,33.83,0,,
2015-2-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,5283,29.59,0,,
2015-3-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7845,22.15,0,,
2015-4-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8390,22.72,0,,
2015-5-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7702,21.68,0,,
2015-6-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8187,14.81,0,,
2015-7-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8149,15.32,0,,
2015-8-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6967,22.92,0,,
2015-9-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7768,13.34,0,,
2015-10-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6492,14.91,0,,
2015-11-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7000,12.46,0,,
2015-12-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7783,14.06,0,,
2016-1-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6654,13.88,0,,
2016-2-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,4478,13.5,0,,
2016-3-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7935,15.13,0,,
2016-4-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7468,20.56,0,,
2016-5-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7715,17.44,0,,
2016-6-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7467,19.16,0,,
2016-7-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6854,17.31,0,,
2016-8-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7725,16.64,0,,
2016-9-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7029,14.99,0,,
2016-10-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6412,15.39,0,,
2016-11-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7582,13.96,0,,
2016-12-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7699,15.8,0,,
2017-1-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6093,18.85,0,,
2017-2-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,5899,14.72,0,,
2017-3-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7900,14.04,0,,
2017-4-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6814,15.75,0,,
2017-5-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7427,18.78,0,,
2017-6-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7796,18.89,0,,
2017-7-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7493,13.21,0,,
2017-8-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7198,10.83,0,,
2017-9-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7252,11.11,0,,
2017-10-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,6204,8.5,0,,
2017-11-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7617,9.37,0,,
2017-12-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7341,9.72,0,,
2018-1-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7672,8.91,125.63,,
2018-2-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,4566,7.25,130.99,,
2018-3-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7802,5.87,113.08,,
2018-4-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7503,6.47,117.74,,
2018-5-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8534,9.26,123.18,,
2018-6-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7688,10.92,141.37,,
2018-7-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7757,11.89,120.06,,
2018-8-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8477,14.64,100.96,,
2018-9-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7955,16.74,81.59,,
2018-10-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7079,15.98,83.14,,
2018-11-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7926,14.69,65.44,,
2018-12-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7366,16.78,0,,
2019-1-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7840,15.61,69.13,,
2019-2-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,5001,14.13,70.01,,
2019-3-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7878,15.13,57.55,,
2019-4-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8446,15.34,57.34,,
2019-5-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,8233,16.54,64.86,,
2019-6-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7509,15.79,59.47,,
2019-7-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7889,14.66,54.58,,
2019-8-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7272,15.2,49.66,,
2019-9-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7420,16.32479414,52.07653564,,
2019-10-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7230,16.67565875,55.31443749,,
2019-11-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7459,11.7312012,43.04776675,,
2019-12-1,3711,37AI,东渡海关,东渡海关,东渡海关,I,7957,9.452935117,43.55851214,,
2014-1-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,3060,3.73,0,,
2014-2-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2176,4.05,0,,
2014-3-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2792,4.06,0,,
2014-4-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,3516,3.2,0,,
2014-5-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2750,3.66,0,,
2014-6-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2473,8.16,0,,
2014-7-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,3464,16.95,0,,
2014-8-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2699,7.18,0,,
2014-9-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2478,3.69,0,,
2014-10-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,3173,3.99,0,,
2014-11-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2602,2.52,0,,
2014-12-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2562,2.31,0,,
2015-1-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2984,2.9,0,,
2015-2-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2053,2.93,0,,
2015-3-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2303,2.66,0,,
2015-4-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,3084,1.77,0,,
2015-5-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2623,2.48,0,,
2015-6-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2550,1.35,0,,
2015-7-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,3272,1.99,0,,
2015-8-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2651,2.14,0,,
2015-9-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2336,2.8,0,,
2015-10-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2875,1.9,0,,
2015-11-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2566,1.57,0,,
2015-12-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2632,2.53,0,,
2016-1-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2876,1.7,0,,
2016-2-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2029,1.66,0,,
2016-3-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2466,1.78,0,,
2016-4-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,3037,1.47,0,,
2016-5-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2568,1.48,0,,
2016-6-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2107,1.63,0,,
2016-7-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2973,3.15,0,,
2016-8-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2943,1.53,0,,
2016-9-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2329,6.93,0,,
2016-10-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,3318,1.17,0,,
2016-11-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2813,1.62,0,,
2016-12-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2549,1.68,0,,
2017-1-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2609,1.86,0,,
2017-2-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2361,0.92,0,,
2017-3-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2693,1.66,0,,
2017-4-1,3714,37AI,象屿保税区,东渡海关,象屿保税,I,2913,0.94,0,,
2017-5-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2971,0.48,0,,
2017-6-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2564,0.42,0,,
2017-7-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3156,0.9,0,,
2017-8-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2894,0.95,0,,
2017-9-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2166,0.61,0,,
2017-10-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2827,0.51,0,,
2017-11-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2481,0.41,0,,
2017-12-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2483,0.49,0,,
2018-1-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3519,2.24,52.22,,
2018-2-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2046,1.11,60.87,,
2018-3-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2679,1.35,44.56,,
2018-4-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3254,1.08,51.79,,
2018-5-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2910,0.93,50.67,,
2018-6-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2629,0.72,46.69,,
2018-7-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3467,0.81,44.8,,
2018-8-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3001,2.96,45.19,,
2018-9-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2587,1.71,43.1,,
2018-10-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3228,1.8,45.28,,
2018-11-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2730,1.68,34.81,,
2018-12-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2548,0.88,0,,
2019-1-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3106,1.19,34.8,,
2019-2-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,1847,2.6,41.31,,
2019-3-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2228,1.4,34.03,,
2019-4-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3008,2.71,38.05,,
2019-5-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2310,1.86,38.56,,
2019-6-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,1924,1.24,32.7,,
2019-7-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,3044,0.97,29.95,,
2019-8-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2450,0.7,29.19,,
2019-9-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2044,0.964277696,31.45457233,,
2019-10-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2804,1.164215704,40.0350216,,
2019-11-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2558,0.504275584,27.86105931,,
2019-12-1,3714,37AI,象屿保税,东渡海关,象屿保税,I,2324,0.548301061,29.19784818,,
2014-1-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,66,74.27,0,,
2014-2-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,69,151.06,0,,
2014-3-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,68,60.74,0,,
2014-4-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,68,75.94,0,,
2014-5-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,66,64.08,0,,
2014-6-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,71,41.53,0,,
2014-7-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,68,45.11,0,,
2014-8-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,76,23.26,0,,
2014-9-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,78,84.17,0,,
2014-10-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,72,11.53,0,,
2014-11-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,84,17.92,0,,
2014-12-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,84,11.21,0,,
2015-1-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,78,30.68,0,,
2015-2-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,67,48.08,0,,
2015-3-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,96,35.62,0,,
2015-4-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,97,26.66,0,,
2015-5-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,84,4.59,0,,
2015-6-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,82,43.14,0,,
2015-7-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,71,2.63,0,,
2015-8-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,76,28.1,0,,
2015-9-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,78,11.45,0,,
2015-10-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,68,4.88,0,,
2015-11-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,75,5.4,0,,
2015-12-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,78,8.02,0,,
2016-1-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,75,2.44,0,,
2016-2-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,55,4.44,0,,
2016-3-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,78,5.88,0,,
2016-4-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,52,14.86,0,,
2016-5-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,57,3.25,0,,
2016-6-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,52,3.57,0,,
2016-7-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,53,18.95,0,,
2016-8-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,52,2.4,0,,
2016-9-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,50,7.92,0,,
2016-10-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,45,3.07,0,,
2016-11-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,63,5.8,0,,
2016-12-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,78,6.52,0,,
2017-1-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,56,3.3,0,,
2017-2-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,61,7.1,0,,
2017-3-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,91,2.21,0,,
2017-4-1,3717,37AI,象屿保税物流园区,东渡海关,厦物流园,I,57,2.77,0,,
2017-5-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,78,5.76,0,,
2017-6-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,64,8.89,0,,
2017-7-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,59,77.77,0,,
2017-8-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,67,4.77,0,,
2017-9-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,66,2.6,0,,
2017-10-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,44,1.32,0,,
2017-11-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,57,2.63,0,,
2017-12-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,69,2.53,0,,
2018-1-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,100,1.85,88.97,,
2018-2-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,52,3.75,90.4,,
2018-3-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,62,1.29,69.03,,
2018-4-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,58,1.51,70.14,,
2018-5-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,63,3.49,65.16,,
2018-6-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,60,1.68,61.12,,
2018-7-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,45,7.64,64.07,,
2018-8-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,53,5.87,72.78,,
2018-9-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,70,2.46,72.3,,
2018-10-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,53,7.62,80.69,,
2018-11-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,74,2.7,67.88,,
2018-12-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,54,0.56,0,,
2019-1-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,63,3.36,85.78,,
2019-2-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,34,9.36,41.73,,
2019-3-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,46,9.25,133.57,,
2019-4-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,47,2.08,49.41,,
2019-5-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,51,1.99,76.75,,
2019-6-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,51,4.84,52.9,,
2019-7-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,54,1.79,46.03,,
2019-8-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,43,2.33,38.19,,
2019-9-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,38,2.204597953,56.46873538,,
2019-10-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,40,2.162736111,42.5831875,,
2019-11-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,66,4.664452862,52.40319024,,
2019-12-1,3717,37AI,厦物流园,东渡海关,厦物流园,I,60,2.642356481,100.0310972,,
2014-1-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,4899,16.03,0,,
2014-2-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,3988,16.76,0,,
2014-3-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5383,17.58,0,,
2014-4-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5654,16.56,0,,
2014-5-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5299,17.24,0,,
2014-6-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5089,20.55,0,,
2014-7-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5664,15.5,0,,
2014-8-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5116,18.55,0,,
2014-9-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5668,17.86,0,,
2014-10-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5217,20,0,,
2014-11-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5526,18.71,0,,
2014-12-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,7037,17.11,0,,
2015-1-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5653,15.83,0,,
2015-2-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,4258,12.99,0,,
2015-3-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5764,12.78,0,,
2015-4-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5565,12.71,0,,
2015-5-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5444,12.55,0,,
2015-6-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5680,13.65,0,,
2015-7-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,6167,11.49,0,,
2015-8-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5922,53.4,0,,
2015-9-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5690,11.63,0,,
2015-10-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5189,14.29,0,,
2015-11-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5920,9.98,0,,
2015-12-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,6591,9.64,0,,
2016-1-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,4988,9.39,0,,
2016-2-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,4279,8.81,0,,
2016-3-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,6290,9.99,0,,
2016-4-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5614,12.62,0,,
2016-5-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5860,11.97,0,,
2016-6-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5484,12.51,0,,
2016-7-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5244,10.94,0,,
2016-8-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5596,10.48,0,,
2016-9-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,4772,10.95,0,,
2016-10-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,4927,11.07,0,,
2016-11-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5527,11.91,0,,
2016-12-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5770,11.54,0,,
2017-1-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,4071,10.97,0,,
2017-2-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,4718,9.75,0,,
2017-3-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5988,11.97,0,,
2017-4-1,3713,37AJ,驻邮局办事处,邮局海关,邮局海关,I,5322,10.54,0,,
2017-5-1,3713,37AJ,厦驻邮办,邮局海关,邮局海关,I,5594,10.08,0,,
2017-6-1,3713,37AJ,厦驻邮办,邮局海关,邮局海关,I,5919,13.24,0,,
2017-7-1,3713,37AJ,厦驻邮办,邮局海关,邮局海关,I,5547,7.33,0,,
2017-8-1,3713,37AJ,厦驻邮办,邮局海关,邮局海关,I,6186,6.75,0,,
2017-9-1,3713,37AJ,厦驻邮办,邮局海关,邮局海关,I,5357,7.65,0,,
2017-10-1,3713,37AJ,厦驻邮办,邮局海关,邮局海关,I,5347,6.12,0,,
2017-11-1,3713,37AJ,厦驻邮办,邮局海关,邮局海关,I,6386,4.85,0,,
2017-12-1,3713,37AJ,厦驻邮办,邮局海关,邮局海关,I,6034,7.54,0,,
2018-1-1,3713,37AJ,邮局海关,邮局海关,邮局海关,I,5919,6.48,85.98,,
2018-2-1,3713,37AJ,邮局海关,邮局海关,邮局海关,I,4394,5.21,93.15,,
2018-3-1,3713,37AJ,邮局海关,邮局海关,邮局海关,I,6397,4.63,86.59,,
2018-4-1,3713,37AJ,邮局海关,邮局海关,邮局海关,I,5625,5.03,85.65,,
2018-5-1,3713,37AJ,邮局海关,邮局海关,邮局海关,I,6591,5.39,93.72,,
