cus,cus_code,mon,mon_axis,influence,contribution,mount_i,total_time_i,total_time_change_i,mount_e,total_time_e,total_time_change_e,spend_time_i_1,spend_time_i_0,spend_time_e_1,spend_time_e_0,rate24_i_1,rate24_i_0,rate24_e_1,rate24_e_0,w_rate_ie,w_rate_i,w_rate_e,check_rate_ie,check_rate_i,check_rate_e,catch_rate_ie,catch_rate_i,catch_rate_e, bill_num_ie, bill_num_i, bill_num_e, bill_rate_ie, bill_rate_i, bill_rate_e,kqy_num_ie,kqy_num_i,kqy_num_e,kqy_rate_ie,kqy_rate_i,kqy_rate_e,kgq_num_ie,kgq_num_i,kgq_num_e,kgq_rate_ie,kgq_rate_i,kgq_rate_e
驻邮局办事处,37AI,201501,1501,15.99 ,336.44 ,5653,89486.99,-30916.08,718800.00%,12003.96,-743.24,15.83,0,1.67,0,84.52,0,99.17,0,92.17,84.34,98.32,3.89,4.69,3.27,9.8,14.34,4.68,1867,1858,9,14.54,32.87,0.13,0,0,0,0,0,0,7600,1755,5845,59.19,31.05,81.32
驻邮局办事处,37AI,201502,1502,15.08 ,17.71 ,4258,55311.42,-34175.57,597200.00%,8301.08,-3702.88,12.99,0,1.39,0,87.25,0,99.31,0,93.4,85.81,98.81,3.09,4.56,2.04,11.71,15.46,5.74,1319,1311,8,12.89,30.79,0.13,0,0,0,0,0,0,6447,1337,5110,63.02,31.4,85.57
驻邮局办事处,37AI,201503,1503,16.71 ,-24.78 ,5764,73663.92,18352.5,715500.00%,9945.45,1644.37,12.78,0,1.39,0,86.59,0,99.51,0,92.46,84.23,99.09,2.69,3.21,2.26,12.68,18.92,5.56,1720,1714,6,13.31,29.74,0.08,0,0,0,0,0,0,7861,1992,5869,60.85,34.57,82.03
驻邮局办事处,37AI,201504,1504,15.92 ,88.19 ,5565,70731.15,-2932.77,796600.00%,11152.4,1206.95,12.71,0,1.4,0,87.4,0,99.41,0,93.49,85.23,99.26,2.98,3.4,2.69,11.17,15.34,7.48,729,706,23,5.39,12.69,0.29,0,0,0,0,0,0,8751,2010,6741,64.68,36.12,84.64
驻邮局办事处,37AI,201505,1505,15.94 ,15.52 ,5444,68322.2,-2408.95,813100.00%,13253.53,2101.13,12.55,0,1.63,0,89.46,0,99.1,0,96.52,92.58,99.15,2.96,3.55,2.57,16.92,20.21,13.88,132,112,20,0.97,2.06,0.25,0,0,0,0,0,0,8738,1980,6758,64.37,36.38,83.11
驻邮局办事处,37AI,201506,1506,17.45 ,-59.24 ,5680,77532,9209.8,499300.00%,7789.08,-5464.45,13.65,0,1.56,0,88.68,0,99.44,0,96.23,93.47,99.38,4.66,5.11,4.15,16.7,21.38,10.14,131,125,6,1.23,2.2,0.12,0,0,0,0,0,0,5715,1806,3909,53.55,31.8,78.29
驻邮局办事处,37AI,201507,1507,17.70 ,15.17 ,6167,70858.83,-6673.17,397800.00%,6881.94,-907.14,11.49,0,1.73,0,86.96,0,99.04,0,94.69,91.94,98.94,5.33,5.12,5.66,9.43,12.66,4.89,226,215,11,2.23,3.49,0.28,0,0,0,0,0,0,4830,2002,2828,47.61,32.47,71.09
驻邮局办事处,37AI,201508,1508,43.24 ,-74.11 ,5922,316234.8,245375.97,897300.00%,15433.56,8551.62,53.4,0,1.72,0,84.82,0,99.2,0,96.89,92.98,99.48,3.12,4.58,2.15,10.13,14.39,4.15,346,323,23,2.32,5.46,0.26,0,0,0,0,0,0,9800,2271,7529,65.8,38.36,83.91
驻邮局办事处,37AI,201509,1509,14.36 ,92.47 ,5690,66174.7,-250060.1,1172500.00%,21691.25,6257.69,11.63,0,1.85,0,88.31,0,99.16,0,97.45,93.27,99.48,3.03,5.03,2.06,10.44,14.69,5.39,427,401,26,2.45,7.05,0.22,0,0,0,0,0,0,12187,2040,10147,69.98,35.86,86.54
驻邮局办事处,37AI,201510,1510,20.81 ,-7.62 ,5189,74150.81,7976.11,687300.00%,16082.82,-5608.43,14.29,0,2.34,0,86.76,0,98.85,0,96.54,92.66,99.48,4.39,4.22,4.52,6.23,7.76,5.14,364,339,25,3.02,6.53,0.36,0,0,0,0,0,0,7820,1840,5980,64.83,35.46,87.01
驻邮局办事处,37AI,201511,1511,19.08 ,32.35 ,5920,59081.6,-15069.21,826300.00%,11155.05,-4927.77,9.98,0,1.35,0,90.46,0,99.55,0,96.78,92.91,99.56,2.05,2.25,1.91,9.28,15.04,4.43,479,448,31,3.38,7.57,0.38,0,0,0,0,0,0,8895,1992,6903,62.72,33.65,83.54
驻邮局办事处,37AI,201512,1512,17.39 ,-8.01 ,6591,63537.24,4455.64,842000.00%,12209,1053.95,9.64,0,1.45,0,89.7,0,99.56,0,96.17,91.85,99.55,1.57,1.55,1.58,6.81,4.9,8.27,1132,1081,51,7.54,16.4,0.61,0,0,0,0,0,0,8770,2265,6505,58.42,34.37,77.26
驻邮局办事处,37AI,201601,1601,14.89 ,32.90 ,4988,46837.32,-16699.92,778400.00%,11598.16,-610.84,9.39,0,1.49,0,89.55,0,99.63,0,96.41,92.2,99.11,1.93,2.99,1.25,8.54,12.08,3.09,922,841,81,7.22,16.86,1.04,0,0,0,0,0,0,8262,1688,6574,64.69,33.84,84.46
驻邮局办事处,37AI,201602,1602,17.94 ,8.75 ,4279,37697.99,-9139.33,528900.00%,8885.52,-2712.64,8.81,0,1.68,0,90.02,0,99.49,0,95.68,93.11,97.77,2.17,2.99,1.51,11.06,11.72,10,780,718,62,8.15,16.78,1.17,0,0,0,0,0,0,5968,1478,4490,62.37,34.54,84.89
驻邮局办事处,37AI,201603,1603,15.76 ,-13.32 ,6290,62837.1,25139.11,931100.00%,13873.39,4987.87,9.99,0,1.49,0,88.86,0,99.63,0,96.31,93.1,98.49,2.64,3.78,1.87,9.95,12.61,6.32,1109,992,117,7.11,15.77,1.26,0,0,0,0,0,0,9947,2191,7756,63.76,34.84,83.3
驻邮局办事处,37AI,201604,1604,16.66 ,-30.32 ,5614,70848.68,8011.58,871100.00%,18118.88,4245.49,12.62,0,2.08,0,88.87,0,99.43,0,96.46,93.48,98.38,2.58,3.05,2.28,7.3,12.87,2.51,1013,876,137,7.07,15.6,1.57,0,0,0,0,0,0,9375,2019,7356,65.45,35.96,84.44
驻邮局办事处,37AI,201605,1605,14.41 ,1.15 ,5860,70144.2,-704.48,902200.00%,16059.16,-2059.72,11.97,0,1.78,0,90.63,0,99.4,0,96.45,93.67,98.25,2.21,2.32,2.14,10.64,13.97,8.29,990,849,141,6.65,14.49,1.56,0,0,0,0,0,0,9321,2120,7201,62.63,36.18,79.82
驻邮局办事处,37AI,201606,1606,14.54 ,10.36 ,5484,68604.84,-1539.36,849200.00%,12653.08,-3406.08,12.51,0,1.49,0,88.37,0,99.58,0,96.61,94.22,98.15,2.45,3.94,1.5,7.58,6.94,8.66,795,697,98,5.69,12.71,1.15,0,0,0,0,0,0,9064,1944,7120,64.85,35.45,83.84
驻邮局办事处,37AI,201607,1607,14.10 ,17.28 ,5244,57369.36,-11235.48,951500.00%,14367.65,1714.57,10.94,0,1.51,0,88.63,0,99.37,0,96.9,94.58,98.18,3.25,4.75,2.42,10.44,15.26,5.22,799,700,99,5.41,13.35,1.04,0,0,0,0,0,0,9575,1735,7840,64.88,33.09,82.4
驻邮局办事处,37AI,201608,1608,13.97 ,-9.90 ,5596,58646.08,1276.72,808200.00%,11961.36,-2406.29,10.48,0,1.48,0,90.56,0,99.48,0,97.73,95.3,99.41,1.37,1.72,1.14,6.91,7.29,6.52,883,779,104,6.46,13.92,1.29,0,0,0,0,0,0,8564,1880,6684,62.61,33.6,82.7
驻邮局办事处,37AI,201609,1609,11.66 ,22.41 ,4772,52253.4,-6392.68,845000.00%,11745.5,-215.86,10.95,0,1.39,0,89.79,0,99.62,0,98.06,95.22,99.67,1.18,1.91,0.77,14.1,19.78,6.15,828,740,88,6.26,15.51,1.04,0,0,0,0,0,0,8649,1647,7002,65.41,34.51,82.86
驻邮局办事处,37AI,201610,1610,16.24 ,-2.03 ,4927,54541.89,2288.49,886400.00%,10902.72,-842.78,11.07,0,1.23,0,90.85,0,99.65,0,98.64,96.75,99.7,1.11,1.87,0.69,15.03,21.74,4.92,781,674,107,5.66,13.68,1.21,0,0,0,0,0,0,9114,1605,7509,66.09,32.58,84.71
驻邮局办事处,37AI,201611,1611,16.02 ,-15.02 ,5527,65826.57,11284.68,930700.00%,12006.03,1103.31,11.91,0,1.29,0,89.76,0,99.68,0,98.57,96.67,99.7,1.83,3.04,1.11,9.23,11.31,5.83,918,800,118,6.19,14.47,1.27,0,0,0,0,0,0,9992,1881,8111,67.36,34.03,87.15
驻邮局办事处,37AI,201612,1612,16.29 ,-34.29 ,5770,66585.8,759.23,940800.00%,15240.96,3234.93,11.54,0,1.62,0,88.89,0,99.55,0,98.41,96.79,99.4,2.1,3.48,1.25,7.21,7.96,5.93,972,858,114,6.4,14.87,1.21,0,0,0,0,0,0,10331,2040,8291,68.07,35.36,88.13
驻邮局办事处,37AI,201701,1701,13.08 ,32.59 ,4071,44658.87,-21926.93,767400.00%,10436.64,-4804.32,10.97,0,1.36,0,90.49,0,99.48,0,98.6,96.71,99.6,2.53,3.64,1.94,7.41,12.84,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻邮局办事处,37AI,201702,1702,14.22 ,-7.42 ,4718,46000.5,1341.63,651400.00%,8077.36,-2359.28,9.75,0,1.24,0,91.27,0,99.68,0,98.48,96.91,99.62,1.34,2.1,0.8,7.95,11.11,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻邮局办事处,37AI,201703,1703,13.87 ,-13.28 ,5988,71676.36,25675.86,1034000.00%,15096.4,7019.04,11.97,0,1.46,0,90.36,0,99.45,0,98.45,96.79,99.41,1.67,2.37,1.26,10.66,16.2,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻邮局办事处,37AI,201704,1704,14.26 ,12.63 ,5322,56093.88,-15582.48,1024200.00%,16899.3,1802.9,10.54,0,1.65,0,90.47,0,99.43,0,98.52,97.07,99.27,0.94,1.18,0.81,10.96,22.22,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201401,1401,6.04 ,0.00 ,8780,62338,0,1455100.00%,30411.59,0,7.1,10.72,2.09,8.36,93.64,91.36,99.42,95.12,0.51,1.34,0,3.72,3.85,3.65,13.73,15.29,12.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201402,1402,7.05 ,1.95 ,7471,58348.51,-3989.49,813300.00%,17404.62,-13006.97,7.81,10.5,2.14,7.74,92.26,87.84,99.04,90.26,0.68,1.42,0,4.12,4.79,3.53,13.73,14.33,13.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201403,1403,8.11 ,-13.69 ,10039,80010.83,21662.32,1591400.00%,35488.22,18083.6,7.97,23.27,2.23,20.18,91.44,70.99,99.13,79.1,14.7,37.85,0.03,5.39,5.62,5.24,13.89,18.25,10.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201404,1404,6.98 ,1.39 ,10310,78149.8,-1861.03,1537500.00%,37053.75,1565.53,7.58,26.26,2.41,19.77,92.16,67.36,98.93,70.62,27.71,68.73,0.03,5.55,5.88,5.33,14.05,18.05,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201405,1405,7.12 ,2.74 ,10509,77136.06,-1013.74,1542300.00%,44726.7,7672.95,7.34,30.59,2.9,25.63,92.52,70.49,97.75,80.88,27.64,68.09,0,5.27,5.29,5.26,17.27,17.14,17.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201406,1406,10.01 ,1.29 ,10401,72494.97,-4641.09,1490700.00%,35776.8,-8949.9,6.97,41.27,2.4,19.01,92.95,60.14,98.38,76.72,26.93,65.32,0,4.31,4.69,4.05,13.55,16.06,11.51,1574,1513,61,6.23,14.64,0.41,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201407,1407,10.41 ,-12.91 ,10736,74078.4,1583.43,1480900.00%,37318.68,1541.88,6.9,44.47,2.52,38.35,92.89,51.55,98.54,52.2,28.19,66.9,0.01,4.23,4.29,4.18,13.64,15.88,11.98,1959,1896,63,7.7,17.73,0.43,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201408,1408,9.84 ,13.54 ,9724,59413.64,-14664.76,1491900.00%,30136.38,-7182.3,6.11,18.83,2.02,10.4,94.21,93.75,99.32,96.33,28.84,71.75,0.76,3.64,3.63,3.65,13.92,14.61,13.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201409,1409,9.87 ,-10.05 ,10815,68026.35,8612.71,948300.00%,23897.16,-6239.22,6.29,29.74,2.52,14.27,93.55,64.38,98.84,86.62,41.66,73.69,5.18,5.67,4.82,6.64,18.7,14.8,21.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201410,1410,13.25 ,-37.18 ,9640,85217.6,17191.25,1526500.00%,25187.25,1290.09,8.84,28.98,1.65,16.88,91.22,67.62,98.87,87.13,69.38,76.73,64.72,3.4,4.28,2.84,19.39,17.83,20.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201411,1411,7.05 ,33.89 ,9646,34822.06,-50395.54,1813400.00%,34635.94,9448.69,3.61,17.08,1.91,12.71,97.45,87.7,98.57,100,79.37,93.71,71.69,2.18,3.09,1.7,24.71,27.24,22.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201412,1412,5.67 ,3.43 ,9835,32258.8,-2563.26,1298700.00%,13636.35,-20999.59,3.28,20.82,1.05,10.09,98.2,85.71,99.61,92.98,86.46,97.17,78.29,3.55,3.83,3.34,18.67,24.02,14.03,1820,1795,25,7.92,18.15,0.19,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201501,1501,4.19 ,95.82 ,9126,23453.82,-8804.98,1240200.00%,11657.88,-1978.47,2.57,6.4,0.94,3.67,98.43,87.95,99.61,100,90.43,97.29,85.38,4.53,4.49,4.56,16.51,19.42,14.41,1524,1509,15,7.03,16.39,0.12,962,129,833,4.44,1.4,6.67,429,175,254,1.98,1.9,2.03
高崎机场海关,37AK,201502,1502,10.98 ,-8.71 ,7512,40264.32,16810.5,1070600.00%,12633.08,975.2,5.36,9.28,1.18,6.48,97.74,96.88,99.21,96.51,97.99,97.58,98.27,4.63,4.62,4.63,23.47,21.55,24.8,1342,1323,19,7.31,17.47,0.18,904,105,799,4.92,1.39,7.41,369,164,205,2.01,2.17,1.9
高崎机场海关,37AK,201503,1503,8.44 ,4.14 ,10276,37199.12,-3065.2,1206100.00%,10854.9,-1778.18,3.62,6.11,0.9,6.99,96.68,95.89,99.35,97.12,97.73,97.5,97.94,5.07,5.83,4.43,21.25,25,17.1,1810,1777,33,7.98,17.05,0.27,823,163,660,3.63,1.56,5.38,488,198,290,2.15,1.9,2.36
高崎机场海关,37AK,201504,1504,9.30 ,-124.03 ,10409,41323.73,4124.61,1400100.00%,10220.73,-634.17,3.97,23.88,0.73,11.16,96.59,81.43,99.54,87.41,98.23,97.1,99.07,5.28,5.91,4.81,18.97,20.45,17.62,1441,1264,177,5.85,12.06,1.25,1138,159,979,4.62,1.52,6.92,547,171,376,2.22,1.63,2.66
高崎机场海关,37AK,201505,1505,8.25 ,38.42 ,9768,35360.16,-5963.57,1483800.00%,14244.48,4023.75,3.62,3.75,0.96,9.41,96.47,97.62,99.58,92.26,98.12,97.71,98.4,4.83,7.16,3.31,17.5,17.5,17.51,672,512,160,2.7,5.18,1.07,1209,148,1061,4.86,1.5,7.07,365,92,273,1.47,0.93,1.82
高崎机场海关,37AK,201506,1506,8.04 ,-2.39 ,9981,35731.98,371.82,1330100.00%,8778.66,-5465.82,3.58,2.52,0.66,9.05,96.95,97.96,99.71,90.3,98.77,98.23,99.17,4.45,5.36,3.76,17.24,18.74,15.64,790,639,151,3.36,6.34,1.12,1149,217,932,4.89,2.15,6.94,372,107,265,1.58,1.06,1.97
高崎机场海关,37AK,201507,1507,10.08 ,-10.46 ,10058,40332.58,4600.6,819900.00%,7133.13,-1645.53,4.01,14.37,0.87,1.23,96.49,97.14,99.49,99.43,98.44,98.31,98.59,5.71,4.25,7.49,17.09,21.76,13.88,717,649,68,3.85,6.34,0.81,1122,195,927,6.03,1.91,11.07,487,144,343,2.62,1.41,4.1
高崎机场海关,37AK,201508,1508,5.26 ,0.56 ,8946,38467.8,-1864.78,1908800.00%,15652.16,8519.03,4.3,11.68,0.82,1.22,96.59,87.61,99.57,100,98.93,98.09,99.33,3.17,4.57,2.52,18.1,21.12,15.53,878,672,206,3.11,7.42,1.07,1326,129,1197,4.69,1.42,6.24,557,113,444,1.97,1.25,2.31
高崎机场海关,37AK,201509,1509,7.76 ,1.00 ,9214,35750.32,-2717.48,1378300.00%,10750.74,-4901.42,3.88,7.53,0.78,2.06,97.13,87.57,99.75,99.31,98.72,97.91,99.26,1.5,1.62,1.42,16.62,20.53,13.64,987,816,171,4.23,8.7,1.23,992,146,846,4.26,1.56,6.07,553,100,453,2.37,1.07,3.25
高崎机场海关,37AK,201510,1510,9.86 ,0.58 ,8897,35143.15,-607.17,1345800.00%,15072.96,4322.22,3.95,8.34,1.12,1.99,96.99,93.97,99.65,100,98.66,98.07,99.05,2.03,2.91,1.46,19,18.08,20.2,1043,873,170,4.62,9.69,1.25,894,173,721,3.96,1.92,5.31,574,81,493,2.54,0.9,3.63
高崎机场海关,37AK,201511,1511,11.09 ,1.71 ,9308,34346.52,-796.63,1504500.00%,19558.5,4485.54,3.69,17.31,1.3,2.44,97.28,90.4,99.66,99.15,98.79,97.54,99.57,1.74,1.84,1.68,15.69,15.03,16.14,1058,841,217,4.3,8.92,1.43,1082,142,940,4.4,1.51,6.2,624,119,505,2.54,1.26,3.33
高崎机场海关,37AK,201512,1512,12.59 ,-20.92 ,9579,45979.2,11632.68,1311700.00%,26102.83,6544.33,4.8,13.97,1.99,4,95.44,78.63,99.71,99.54,98.86,97.85,99.6,1.4,1.73,1.16,23.53,23.81,23.23,1471,1203,268,6.35,12.26,2.01,823,172,651,3.56,1.75,4.88,624,130,494,2.7,1.32,3.7
高崎机场海关,37AK,201601,1601,11.55 ,19.02 ,8332,36327.52,-9651.68,1376700.00%,12527.97,-13574.86,4.36,8.92,0.91,1.02,95.36,92.5,99.55,100,98.23,96.37,99.36,1.76,2.17,1.51,14.87,13.81,15.79,1187,841,346,5.35,10.05,2.51,792,120,672,3.57,1.43,4.87,581,106,475,2.62,1.27,3.44
高崎机场海关,37AK,201602,1602,13.96 ,6.71 ,6545,29321.6,-7005.92,886700.00%,7448.28,-5079.69,4.48,11.23,0.84,1.67,96.44,94.59,99.68,100,97.51,95.22,99.21,1.59,1.74,1.47,18.22,20.87,15.91,853,679,174,5.46,10.2,1.94,624,80,544,3.99,1.2,6.06,443,90,353,2.83,1.35,3.93
高崎机场海关,37AK,201603,1603,11.58 ,-8.93 ,9271,46169.58,16847.98,1492600.00%,20150.1,12701.82,4.98,58.29,1.35,14.14,95.3,68.42,99.2,93.69,97.69,95.54,99.04,3.47,3.17,3.65,11.72,11.15,12.02,1388,1116,272,5.68,11.89,1.81,902,120,782,3.69,1.28,5.2,682,180,502,2.79,1.92,3.34
高崎机场海关,37AK,201604,1604,12.90 ,-32.95 ,9527,54875.52,8705.94,1532900.00%,17628.35,-2521.75,5.76,11.23,1.15,14.33,95.32,87.16,99.71,98.17,97.53,94.69,99.31,2.33,3.18,1.8,14.24,9.84,19.06,1514,1252,262,6.04,12.99,1.7,1028,167,861,4.1,1.73,5.58,609,135,474,2.43,1.4,3.07
高崎机场海关,37AK,201605,1605,10.03 ,9.83 ,9178,48826.96,-6048.56,1562300.00%,12185.94,-5442.41,5.32,9.98,0.78,1.23,95.46,94.52,99.76,100,97.76,95.54,99.07,1.95,3,1.34,15.23,11.23,20.48,1488,1166,322,5.97,12.6,2.05,1144,151,993,4.59,1.63,6.33,671,121,550,2.69,1.31,3.51
高崎机场海关,37AK,201606,1606,11.07 ,-23.10 ,9416,52258.8,3431.84,1468400.00%,10131.96,-2053.98,5.55,9.32,0.69,2.32,95.5,89.89,99.77,100,97.66,94.95,99.4,2.32,3.77,1.38,11.41,9.52,14.71,1438,1129,309,5.92,11.88,2.09,1170,156,1014,4.82,1.64,6.87,724,149,575,2.98,1.57,3.89
高崎机场海关,37AK,201607,1607,11.90 ,5.92 ,8948,48408.68,-3850.12,1634900.00%,11771.28,1639.32,5.41,6.16,0.72,2.62,94.67,91.4,99.79,96.67,98.06,95.69,99.36,2.52,3.77,1.84,14.82,12.09,17.88,1462,1140,322,5.74,12.61,1.96,1184,161,1023,4.65,1.78,6.22,836,156,680,3.28,1.73,4.14
高崎机场海关,37AK,201608,1608,12.25 ,-23.34 ,9198,51416.82,3008.14,1419600.00%,11924.64,153.36,5.59,11.27,0.84,1,95.38,93.91,99.8,100,97.63,94.95,99.37,1.74,1.99,1.58,16.59,10.33,21.68,1454,1212,242,6.16,13.01,1.69,1178,138,1040,4.99,1.48,7.27,594,125,469,2.51,1.34,3.28
高崎机场海关,37AK,201609,1609,9.91 ,24.43 ,8943,44446.71,-6970.11,1472300.00%,8539.34,-3385.3,4.97,4.75,0.58,0.7,95.62,97.03,99.79,100,97.64,94.65,99.47,1.76,3.26,0.85,17.9,10.58,34.92,1484,1201,283,6.22,13.28,1.91,978,158,820,4.1,1.75,5.53,874,133,741,3.66,1.47,5
高崎机场海关,37AK,201610,1610,13.06 ,0.53 ,8913,43851.96,-594.75,1583300.00%,11558.09,3018.75,4.92,27.88,0.73,1.22,95.43,70.23,99.5,100,98.16,96.13,99.32,1.65,2.98,0.9,21.71,11.24,41.26,1352,1079,273,5.41,11.93,1.71,1065,128,937,4.26,1.42,5.88,800,134,666,3.2,1.48,4.18
高崎机场海关,37AK,201611,1611,11.39 ,-3.96 ,9635,46826.1,2974.14,1563800.00%,9382.8,-2175.29,4.86,81.64,0.6,1.26,95.37,43.88,99.78,100,97.68,95,99.34,2.05,2.92,1.52,16.98,9.86,25.42,1582,1292,290,6.18,13.22,1.83,860,158,702,3.36,1.62,4.44,1037,230,807,4.05,2.35,5.11
高崎机场海关,37AK,201612,1612,11.57 ,-21.79 ,10352,47308.64,482.54,1663900.00%,14808.71,5425.91,4.57,88.74,0.89,3.88,95.37,54.88,99.8,99.72,98.11,96.16,99.34,1.88,2.72,1.35,14.62,11.72,18.26,1693,1388,305,6.11,12.93,1.79,1039,235,804,3.75,2.19,4.73,941,268,673,3.39,2.5,3.96
高崎机场海关,37AK,201701,1701,10.80 ,15.52 ,8398,36867.22,-10441.42,1517000.00%,10619,-4189.71,4.39,91.18,0.7,1.98,95.77,52.22,99.85,100,98.1,95.69,99.46,1.56,2.19,1.21,12.05,7.07,17.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201702,1702,10.34 ,18.99 ,7923,33435.06,-3432.16,1015600.00%,5788.92,-4830.08,4.22,33.43,0.57,1.89,95.78,94.55,99.86,98,98,96.4,99.25,1.45,1.9,1.09,22.01,15.33,31.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201703,1703,12.78 ,-16.85 ,9824,66017.28,32582.22,1765000.00%,14120,8331.08,6.72,9.36,0.8,1.74,95.37,89.94,99.78,99.44,98.4,96.29,99.58,1.6,1.75,1.51,13.07,11.05,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高崎机场海关,37AK,201704,1704,12.44 ,13.84 ,8914,48937.86,-17079.42,1699000.00%,15460.9,1340.9,5.49,6.56,0.91,2.86,95.23,95.41,99.81,99.02,98.49,96.48,99.55,1.24,1.56,1.07,17.67,11.59,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201401,1401,1.24 ,0.00 ,1897,12842.69,0,392300.00%,3413.01,0,6.77,10.61,0.87,3.76,91.83,91.89,99.82,95.74,0,0,0,3.5,2.78,4.01,14.29,8.7,17.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201402,1402,1.55 ,0.02 ,1236,12792.6,-50.09,222700.00%,2271.54,-1141.47,10.35,5.98,1.02,2.91,91.83,95.91,99.91,99.31,0.03,0.05,0.02,4.31,3.79,4.68,9.42,6.8,10.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201403,1403,1.10 ,1.20 ,1794,10889.58,-1903.02,444400.00%,5332.8,3061.26,6.07,12.6,1.2,2.6,93.81,91.98,99.82,98.04,20.43,29.87,13.19,4.55,3.71,5.06,12.42,4.79,15.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201404,1404,3.10 ,-17.82 ,1585,34759.05,23869.47,422500.00%,4774.25,-558.55,21.93,11.91,1.13,1.65,92.87,93.56,99.81,99.78,29.63,47.94,15.07,4.39,3.47,4.96,15.78,8.09,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201405,1405,3.83 ,-18.22 ,1538,41495.24,6736.19,408600.00%,4372.02,-402.23,26.98,11.67,1.07,2.15,94.6,94.67,99.71,99.58,31.74,53.08,14.72,5.07,4.39,5.49,19.84,14.79,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201406,1406,1.38 ,8.78 ,1511,9972.6,-31522.64,398600.00%,3906.28,-465.74,6.6,7.23,0.98,2.71,97.09,94.98,99.65,99.24,34.8,57.99,16.39,4.89,4.01,5.43,22.37,14.48,25.94,276,274,2,2.23,5,0.03,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201407,1407,0.81 ,34.30 ,1629,5766.66,-4205.94,438400.00%,4997.76,1091.48,3.54,9.61,1.14,1.27,95.95,93.66,99.73,99.47,31.64,55.29,13.66,4.68,4.24,4.95,24.95,17.26,28.97,298,297,1,2.33,5.36,0.01,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201408,1408,2.33 ,-7.67 ,1504,14077.44,8310.78,418800.00%,4020.48,-977.28,9.36,6.11,0.96,1.07,95.55,94.87,99.88,99.91,33.58,56.9,15.72,4.22,5.08,3.71,20.37,14.36,25.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201409,1409,5.20 ,-25.42 ,1674,35857.08,21779.64,422400.00%,3505.92,-514.56,21.42,5.33,0.83,1.33,96.42,94.82,99.98,99.55,34.45,57.15,15.72,3.64,5.18,2.63,19.69,14.09,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201410,1410,1.23 ,60.50 ,1437,7889.13,-27967.95,359400.00%,3054.9,-451.02,5.49,4.63,0.85,0.95,95.96,96.2,99.97,99.97,36.83,58.85,18.21,3.67,5.1,2.7,16.76,12.89,21.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201411,1411,1.25 ,1.16 ,1497,6167.64,-1721.49,459200.00%,3673.6,618.7,4.12,5.5,0.8,1.43,95.93,95.76,99.98,99.78,75.23,82.33,69.7,3.56,5.41,2.41,19.33,14.16,26.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
